,index,id,img,label,text
3902,4904,86795,img/86795.png,0.0,people report my shit i produce more shit
3903,4906,32854,img/32854.png,0.0,how do you like them well done please!
3904,4907,54831,img/54831.png,0.0,time barack hussein obama muslim of the year
3905,4908,93405,img/93405.png,1.0,i like my coffee like i like my women in the kitchen where they belong
3906,4911,70231,img/70231.png,0.0,who wore the kufi best??
3907,4913,94230,img/94230.png,0.0,kathy bates in the movie waterboy
3908,4914,49316,img/49316.png,1.0,whenever you feel stupid remember hindus wash themselves and purifies their souls the river is the 5th most polluted river in the wolrd
3909,4916,35970,img/35970.png,1.0,when i grow up... lol nevermind
3910,4917,49675,img/49675.png,0.0,alright girls ! smiiiiile
3911,4918,89723,img/89723.png,1.0,when you mighta been born just plain white trash but fancy is your name
3912,4919,5874,img/05874.png,0.0,how you like me now ?
3913,4921,29630,img/29630.png,0.0,you just went full goat fucker never go full goat fucker
3914,4922,4623,img/04623.png,1.0,"six kids, no husband, no job, and food stamps $10,000 back in income taxes"
3915,4923,25497,img/25497.png,0.0,my momma... momma says girls are the devil
3916,4924,69041,img/69041.png,0.0,justin trudeau the imam of canada
3917,4928,37860,img/37860.png,0.0,so glad i grew up doing this not this
3918,4929,80196,img/80196.png,0.0,illegal aliens are not welcome
3919,4930,76592,img/76592.png,1.0,he went to jihad's
3920,4931,34521,img/34521.png,0.0,push for better healthcare in the country injuries happen when you least expect them
3921,4932,73056,img/73056.png,0.0,grandparents be like one little snack before you go home
3922,4934,39706,img/39706.png,0.0,that face you make when he uses the wrong hole
3923,4935,92854,img/92854.png,0.0,when he asks you to see your hair
3924,4936,27856,img/27856.png,1.0,"mexicans hugging and kissing walls and fences, to show their love for border controls"
3925,4938,39427,img/39427.png,1.0,don't settle for just any bargain brand white trash ask for tomi larhen by name now with 50% more maga
3926,4940,39214,img/39214.png,0.0,whats the best thing about a blowjob? the 10 minutes of silence!
3927,4941,98215,img/98215.png,0.0,don't move and give me your money
3928,4943,43087,img/43087.png,0.0,back in the day when you couldn't hide behind a computer screen
3929,4944,36021,img/36021.png,0.0,someone else used kids to push an agenda
3930,4945,95417,img/95417.png,0.0,monkeys often pick bugs off each other to snack on
3931,4946,80967,img/80967.png,1.0,this would be racist if black people could read
3932,4948,75132,img/75132.png,0.0,"the wife said we needed a new coffee maker, so i got one. the name is mr. coffee, the wife was amused"
3933,4949,91284,img/91284.png,0.0,which is more important length or girth? turns out its consent
3934,4950,94523,img/94523.png,1.0,we love your political correctness and tolerance it's our greatest weapon against you!!!
3935,4951,78231,img/78231.png,0.0,what are we waiting for again ?
3936,4952,15720,img/15720.png,0.0,that feeling you get when people from the uk start talking shit
3937,4953,17523,img/17523.png,0.0,"who assassinated joan rivers after she trashed obama, remember"
3938,4954,32706,img/32706.png,0.0,illegal aliens are more american than american citizens. aoc 01/08/19
3939,4957,51037,img/51037.png,0.0,when nobody knew who you were until you got on your knees
3940,4958,10786,img/10786.png,0.0,president trump accused of sexual assault right before the election clarence thomas accused sexual harassment right before the election right before getting voted in by the senate roy moore accused of sexual assault right before senate election in alabama brett kavanaugh accused of sexual assault right before getting voted in by the senate still convinced that the accusers are telling the truth? bret e macgregor monday at 8:34 pm
3941,4959,61754,img/61754.png,0.0,"patience, good things come come to those who wait"
3942,4960,10562,img/10562.png,1.0,what if i change my gender so i become the victim and not the rapist
3943,4962,27106,img/27106.png,0.0,i said i wanted to see his kids so he came in my eye
3944,4963,20317,img/20317.png,1.0,"my 6 year old son is in a wheelchair, so i made him a tank for halloween this year. special forces?"
3945,4964,36294,img/36294.png,0.0,when you accidentally send a d**k pic to your mother
3946,4965,70346,img/70346.png,0.0,shits about to get real
3947,4966,61890,img/61890.png,0.0,me posing for the paparazzi like
3948,4967,7354,img/07354.png,0.0,is there anything more beautiful than the islamic call to prayer?
3949,4968,6874,img/06874.png,1.0,ach!! thats my car volkswagen cars produce more gaz than expected
3950,4969,20154,img/20154.png,1.0,i hate snow its white and on my land
3951,4970,87541,img/87541.png,0.0,r.i.p to all the black soldiers that died fighting for a country that never fought for them
3952,4971,28735,img/28735.png,1.0,morgan freeman morgan not-so-freeman
3953,4972,21607,img/21607.png,0.0,so there i was in elizabeth warren's teepee.
3954,4973,35062,img/35062.png,0.0,what if i told you you and i should find a bed n get freak nasty
3955,4974,45213,img/45213.png,0.0,you can see black lives matter
3956,4975,10793,img/10793.png,0.0,meanwhile at the isis strip club
3957,4976,75934,img/75934.png,0.0,"hans, forget ze flammenwerfer get the gustav"
3958,4977,96573,img/96573.png,0.0,when you get old and your brother decides to stop by and drink with you
3959,4978,27803,img/27803.png,0.0,"ilhan omar has vowed that on her first day in congress she will conduct a muesli ritual ""to cleanse the chamber of the right wing evils"" share to say she's the evil one"
3960,4979,87523,img/87523.png,0.0,suicide bombers will strap a bomb vest around their waist
3961,4981,54092,img/54092.png,0.0,reincarnation ? you mean press x to respawn
3962,4983,92430,img/92430.png,1.0,back off f'ing white male we are on a sex strike
3963,4984,1452,img/01452.png,0.0,the feeling after a long day at work
3964,4986,58124,img/58124.png,1.0,"this is a declaration of war  ...on you, your family, your friends, and all you hold dear"
3965,4987,79162,img/79162.png,0.0,if you like your baby you can keep your baby 2020 dnc campaign slogan
3966,4988,90417,img/90417.png,0.0,what do they have in common? you enjoy pushing them both down the stairs
3967,4989,28731,img/28731.png,1.0,how africans eat their food mmmm....... delicious
3968,4991,78405,img/78405.png,1.0,you can't get her pregnant if she's a goat
3969,4992,24397,img/24397.png,0.0,a hijab is a veil worn by muslim women in public. it's their choice to do so
3970,4993,39185,img/39185.png,0.0,"next time you're having a bad day, think of this squirrel"
3971,4994,98754,img/98754.png,1.0,400 years of slavery rape and murder but now she loves him and hates her own men
3972,4995,48270,img/48270.png,0.0,when you see your ex having a seizure in public shake it like a salt shaker bitch
3973,4996,93827,img/93827.png,0.0,now that's a koala-ty photo
3974,4998,98124,img/98124.png,1.0,large big mac no ice
3975,4999,84736,img/84736.png,0.0,sis: you're the father/uncle bro: i'm gonna be an funcle?
3976,5000,70284,img/70284.png,0.0,how to get a black guy to see his baby
3977,5001,32615,img/32615.png,0.0,when black people make white jokes when white people make black jokes
3978,5002,80356,img/80356.png,0.0,psst. hey european citizen wanna buy some illegal memes?
3979,5003,78532,img/78532.png,1.0,"when the white kid you've been nice to passes you a book under the table and he wrote ""you're cool. run out of the school when i give the signal"""
3980,5004,48790,img/48790.png,0.0,this makes me puke send all of them back home
3981,5005,8537,img/08537.png,1.0,allah is watching you!
3982,5006,19320,img/19320.png,0.0,this is my neighborhood after the mexicans moved in welcome to the future of america
3983,5007,50491,img/50491.png,1.0,i only wear silk panties cotton ones remind me of slavery
3984,5008,74351,img/74351.png,0.0,go pluck yourself
3985,5009,18946,img/18946.png,0.0,officer down
3986,5010,70396,img/70396.png,0.0,sometimes i crunch up my jizz when it dries then i bring the white powder to parties and watch people snort my cock sand
3987,5011,59487,img/59487.png,1.0,when the grand mufti tells you that you're the next suicide bomber to attack the christians muslim childhood achievements
3988,5012,40796,img/40796.png,0.0,when a person tells you that your meme or joke was heavily offensive. i can go lower
3989,5014,16357,img/16357.png,1.0,happy birthday ya lil goat fucker
3990,5016,25983,img/25983.png,0.0,"oh, you're tired of my anti-religion posts? why don't you pray for me to stop?"
3991,5017,48731,img/48731.png,0.0,when you're struggling a bad date out after to rub one
3992,5018,32974,img/32974.png,0.0,"you care more about your truck than you care about me well, my truck blows gaskets, not other dudes so."
3993,5019,6987,img/06987.png,1.0,that look you give when you got your fix but not your kids
3994,5020,87925,img/87925.png,0.0,feeling cute lol might rs 67 camaro ca-mare-ohhhhhhhhh
3995,5021,31782,img/31782.png,0.0,gets kicked out of every country they been to blames you
3996,5022,72541,img/72541.png,0.0,when you got a warrant out for your arrest
3997,5023,57982,img/57982.png,1.0,we can kill as many as we want and your stupid government keeps bringing us in
3998,5024,97314,img/97314.png,0.0,it all depends on how you treat her
3999,5025,20513,img/20513.png,0.0,when you're a complete piece of trash but sheeple still like you because you're black
4000,5026,61793,img/61793.png,1.0,black people anything that doesn't belong to them
4001,5027,95263,img/95263.png,1.0,your new name is abdul you'll take it and like it cracker
4002,5028,30841,img/30841.png,0.0,warning smoking kills
4003,5030,80174,img/80174.png,0.0,four-legged friends can be found from the least expected walks of life
4004,5031,96183,img/96183.png,1.0,when your dishwasher is broken so you take it back to walmart to get a new one
4005,5032,14652,img/14652.png,0.0,when your dishwasher asks you to take out the trash i think it has a mind of its own
4006,5034,53904,img/53904.png,1.0,"hey, sorry goat fucker that warning shot over your head? was a bit low!"
4007,5035,97824,img/97824.png,0.0,if you wanna report something report deez nuts!!!
4008,5037,69582,img/69582.png,1.0,why can't you play uno with a mexican? because they'll steal all the green cards
4009,5038,92654,img/92654.png,0.0,i never dated my cuz'n i fucked him but we never dated
4010,5040,6425,img/06425.png,0.0,"if you have a problem with me..call me if you don't have my number, then that means you don't know me well enough to have a problem"
4011,5041,7825,img/07825.png,0.0,men and women are sacrificing their lives doing this so that we can live peacfully in the comfort of our homes
4012,5042,31690,img/31690.png,0.0,the older we get the sleepier we are
4013,5043,50371,img/50371.png,0.0,multiculturalism increases our unity and we are stronger together
4014,5044,96510,img/96510.png,0.0,"mexican word of the day: wheelchair. ""me and juan only had one taco but that's ok, wheelchair."""
4015,5045,51496,img/51496.png,0.0,don't shoot i'm unarmed
4016,5047,59627,img/59627.png,0.0,muslims protesting rascism in front of headquaters
4017,5048,73082,img/73082.png,1.0,almost all terrorism is sponsored by saudi arabia before the solution to terrorism after problem solved
4018,5049,27934,img/27934.png,0.0,is that guy hurting a goat? let's stop this animal abuse
4019,5050,30854,img/30854.png,0.0,safe sex isis style
4020,5051,62457,img/62457.png,1.0,when the plantation owner invites you to a hunting session but everyone has a rifle except for you. hol up
4021,5052,92750,img/92750.png,0.0,i long for politcal correctioness when kids were allowed to play livestock management technicians and indigenous people
4022,5054,7851,img/07851.png,0.0,feeling fresh for picture day
4023,5057,2165,img/02165.png,1.0,the difference between moderate muslim and radical muslim follow my allah or i kill you! follow my allah or he kill
4024,5058,64821,img/64821.png,0.0,hope and change i built that
4025,5059,62374,img/62374.png,0.0,when she calls you a 40sec man but she paid own bride price to marry you
4026,5060,82730,img/82730.png,0.0,you rape em we scrape em no fetus can defetus
4027,5061,60314,img/60314.png,0.0,"yeah, i'm into fitness fitness whole pizza in my mouth"
4028,5062,5327,img/05327.png,0.0,i just realized that all i can be is true to myself not matter what
4029,5065,42183,img/42183.png,1.0,"""i'm arresting you for the crimes you will commit in the future"""
4030,5066,26950,img/26950.png,1.0,a good american is a dead american
4031,5067,24986,img/24986.png,0.0,the best game of all time farming simulator 1848
4032,5068,89326,img/89326.png,0.0,happy birthday michael j fox
4033,5069,52964,img/52964.png,0.0,how do you turn a fruit into a vegetable? turn up the amps
4034,5070,17352,img/17352.png,1.0,"dark humor is like hitler some people call it wrong, but i find it completely justified"
4035,5071,82693,img/82693.png,1.0,god created this not that
4036,5072,59143,img/59143.png,0.0,my black boy friend
4037,5073,73680,img/73680.png,0.0,"i haven't done anything in washington for almost 50 years joe biden in lowa ...june 2019 if you elect me president this time, i'll cure cancer"
4038,5074,38145,img/38145.png,1.0,stop being a little bitch
4039,5075,82156,img/82156.png,0.0,i win again! game center
4040,5076,98542,img/98542.png,0.0,do you have any idea how fast you were going
4041,5077,86017,img/86017.png,0.0,i may be blind but at least im alive
4042,5078,29041,img/29041.png,0.0,oh boy can't wait to clean myself up in the showers that the guards are taking us to!
4043,5079,34057,img/34057.png,0.0,this is called a mushroom cloud
4044,5080,96407,img/96407.png,0.0,rashida tlaib in traditional 'palestinian garb
4045,5081,15983,img/15983.png,0.0,showing skin '' since you don't have anything else to offer ''
4046,5082,50734,img/50734.png,0.0,"yes... i'm 1/2 goat, on my mother's side"
4047,5083,83246,img/83246.png,1.0,why don't jews eat pussy? because it's too close to the gas chamber
4048,5084,29150,img/29150.png,0.0,"back in my day, you were either america first or a pinko commie nowadays they call themselves liberals, progressives, socialists and such.. but you know what, pilgrim? they're still pinko commies"
4049,5085,56821,img/56821.png,0.0,spongebob and patrick look like they're having a rough day
4050,5086,46205,img/46205.png,0.0,if you're gonna go boating go with a party not by yourself
4051,5087,34250,img/34250.png,1.0,beer goggles helping fat chicks get laid for thousands of years
4052,5088,34162,img/34162.png,1.0,she said girls run the world... so i told her get back in the kitchen
4053,5089,98125,img/98125.png,1.0,"do you hate rapist? and child molesters? and people who think their race is superior to all? oh , so you hate muslims too huh. good shit"
4054,5090,94586,img/94586.png,0.0,when you walk into the waiting room at the ford service dept
4055,5092,85690,img/85690.png,0.0,mandatory vaccinations with no exemptions i do nazi the problem.....
4056,5093,9713,img/09713.png,0.0,the hardest part of breaking up with her is having to drop the bomb on her twice before she gets it
4057,5094,21547,img/21547.png,1.0,when you haven't stolen anything in a week
4058,5095,25376,img/25376.png,0.0,yep still your president
4059,5096,58210,img/58210.png,0.0,what if i told you the big dipper is not a constellation
4060,5097,48567,img/48567.png,1.0,got any choc isis ?
4061,5098,20857,img/20857.png,0.0,some people are like old tvs they need to be slapped a few times to get the fucking picture
4062,5099,13675,img/13675.png,0.0,the fresh prince
4063,5100,54896,img/54896.png,0.0,when you forgo history and embrace diversity
4064,5101,96872,img/96872.png,0.0,when the villagers ask what no shave november is
4065,5102,92705,img/92705.png,0.0,please help these kids locate their father
4066,5103,81027,img/81027.png,1.0,didn't stand during the national anthem.. no one said a word... #whiteprivilege
4067,5104,17236,img/17236.png,1.0,this just in caitlyn jenner claims bruce fondled her for decades
4068,5105,81792,img/81792.png,0.0,i don't see color or race because i make sure to surround myself with a diverse group of people
4069,5107,95186,img/95186.png,0.0,no racism
4070,5108,27534,img/27534.png,0.0,understanding the difference nazism hollywood's inverted depiction of national socialism national socialism
4071,5109,98406,img/98406.png,1.0,"when youve finally had enough of your autistic brother, you decide to sell him to the local pedophile"
4072,5110,86372,img/86372.png,0.0,well it's obvious that robert mueller is a russian
4073,5113,97520,img/97520.png,0.0,get the fuck out now you anti trump liberals
4074,5115,4126,img/04126.png,1.0,"hitler be like ""you sure i killed 6 million? they aint up here"
4075,5116,89306,img/89306.png,0.0,trump before he was a born again christian
4076,5117,67194,img/67194.png,1.0,a black chinese now i can die in peace chigga
4077,5119,81724,img/81724.png,0.0,why are we walking? your mom woke up mad son
4078,5121,82150,img/82150.png,1.0,the only time it's ok to finger your sister
4079,5122,29756,img/29756.png,0.0,pull up pull up gas
4080,5123,81026,img/81026.png,0.0,america will never be a socialist nation!! what the hell? oh shit
4081,5124,29671,img/29671.png,1.0,"dad why do we stink? so blind people can hate us too, son"
4082,5125,69052,img/69052.png,0.0,women should date men with beards beacuse growing a beard takes patience the kind of patience it takes to deal with your shit
4083,5126,79832,img/79832.png,1.0,"when the deaf kid insults you with sign language, so you break his fingers modern problems require modern solutions"
4084,5127,98531,img/98531.png,1.0,tattoos are bad for your health i know 5 million people that had tattoos and they all died
4085,5128,65794,img/65794.png,0.0,when you have a second hobby no one knows about
4086,5129,2974,img/02974.png,1.0,"it might look fucked up, but her handjobs are fucking unbelievable"
4087,5130,70356,img/70356.png,1.0,bruce jenner's cat
4088,5131,39012,img/39012.png,1.0,i threw my new muslim neighbors a house-warming party the police called it arson...whatever
4089,5132,83704,img/83704.png,0.0,we broke up but she said we could still be cousins
4090,5133,16407,img/16407.png,0.0,"my girlfriend just freaked me out she gave me blowjob but insisted on roleplaying as a 14 year old. fucking weird and gross i was like, ""you're going to be 14 in a couple of years anyway, what's the rush?"""
4091,5135,91027,img/91027.png,1.0,"""islam is love!"" - ariana grande yeah. if you're a goat"
4092,5137,28397,img/28397.png,0.0,this is you liking ur own fb post
4093,5138,90483,img/90483.png,1.0,your girlfriend the tranny you been fucking
4094,5139,49327,img/49327.png,1.0,"dispatch, we have a code 1, scared white bitch, over"
4095,5141,34582,img/34582.png,1.0,gets mad about film portraying muslims as murderous savages responds by being a murdering savage
4096,5142,53280,img/53280.png,0.0,my dog loves the attention
4097,5143,76341,img/76341.png,0.0,please kill isis # goatlivesmatter
4098,5144,28437,img/28437.png,0.0,they can kill the messenger but they can't kill the message
4099,5145,32481,img/32481.png,1.0,muslim woman whines: i don't feel safe in us wearing a headscarf with trump as president then go back to your own country where they'll stone you to death for not wearing it
4100,5147,76415,img/76415.png,0.0,"oh, he's using you for sex? stop bitching, sex is awesome. complain when he's using you for laundry..or a human shield"
4101,5148,82714,img/82714.png,1.0,and this is planet watermelon where the rivers are grape soda and fried chicken grows on trees
4102,5150,84021,img/84021.png,0.0,tranny for sale
4103,5151,65703,img/65703.png,0.0,this is result or war
4104,5153,1472,img/01472.png,0.0,in my country this headdress is common to wear if you want to. here in other countries i am also free to wear it if i want to
4105,5154,97321,img/97321.png,1.0,1400 years of islamic progress
4106,5155,25984,img/25984.png,1.0,whipepo reading the comments like
4107,5156,10236,img/10236.png,0.0,immigrants wave our flag invaders wave their own
4108,5157,10962,img/10962.png,0.0,nothing beats a good old sultry stare down
4109,5159,27360,img/27360.png,1.0,five finger meth punch
4110,5160,90263,img/90263.png,0.0,something went... 1947 2017 terribly wrong
4111,5161,48203,img/48203.png,0.0,3d visualization of atomic bomb
4112,5162,24051,img/24051.png,0.0,immigrants people that want a better life
4113,5163,98724,img/98724.png,1.0,removes polish with chemicals everybody loses his shit removes polish with chemicals nobody bats an eye
4114,5165,84176,img/84176.png,0.0,i like this post keep it
4115,5167,35894,img/35894.png,1.0,"shoot boy, i ain't racist i've got four black tires and a color tv"
4116,5168,47612,img/47612.png,1.0,i see you nagger!
4117,5169,29430,img/29430.png,0.0,where is the curvature? #basketballsareflat
4118,5170,61270,img/61270.png,1.0,i am a gamer not because i don't have a life but because i hate women and minorities
4119,5171,36254,img/36254.png,0.0,my culture has great food !
4120,5172,26571,img/26571.png,0.0,mother tell your children not to mock my weight
4121,5174,74053,img/74053.png,1.0,me and styrofoam... yup...both white trash
4122,5175,1854,img/01854.png,0.0,goes for when an indian walk with his dog
4123,5176,20693,img/20693.png,1.0,photo of a survivor liberated from the auschwitz- birkenau camp 1945 (colored)
4124,5177,26407,img/26407.png,1.0,he's making a list and checkin it twice gonna find out who gets deported by ice
4125,5178,14327,img/14327.png,0.0,"hunting it's not a hobby, it's a way of life"
4126,5179,63185,img/63185.png,1.0,when the prostitute's a tranny so you cut her dick off improvise. adapt. overcome
4127,5180,90257,img/90257.png,0.0,my abilty is stronger than my disability
4128,5181,87903,img/87903.png,0.0,when she on top & you trynna catch a titty
4129,5182,32150,img/32150.png,1.0,arnold schwarzenigger
4130,5184,87043,img/87043.png,0.0,we don't want affordable health care! we demand tax cuts for billionaires!
4131,5185,78960,img/78960.png,0.0,you know like when the tv doesn't work you give it a hard hit and then its all better
4132,5186,8176,img/08176.png,1.0,notice how the kenyan skidmark has been silent about the mueller report?
4133,5187,23065,img/23065.png,0.0,this would be racist but everyone is created equal
4134,5188,84091,img/84091.png,0.0,"""quick, you need to get me to russ..."" hey, donny ""wtf!"
4135,5189,23106,img/23106.png,0.0,digging up something to do is hard guess necrophilia isn't for everyone
4136,5190,4975,img/04975.png,0.0,look at me this is my meme now
4137,5192,82165,img/82165.png,0.0,holy shit look at the gas bill
4138,5193,36075,img/36075.png,1.0,be happy you dont have neanderthal dna
4139,5195,46853,img/46853.png,0.0,she put on the purple lipstick and she became the bomb
4140,5197,24810,img/24810.png,1.0,this steak is so black it stole my television
4141,5199,62147,img/62147.png,0.0,i am surprised to see you
4142,5201,76342,img/76342.png,1.0,it's a boy! congratulations harry & meghan
4143,5202,1423,img/01423.png,0.0,when you want to nap after a long day of mudding
4144,5203,13620,img/13620.png,1.0,when you get shot in the groin by a rubber bullet and your made-up gender doesn't protect your willie
4145,5204,69427,img/69427.png,0.0,of all things this is how you use the power of the internet
4146,5205,6534,img/06534.png,1.0,sorry white guys but i only date black guys
4147,5206,31694,img/31694.png,0.0,i agree hi 5 bro
4148,5208,48921,img/48921.png,0.0,"is this the supreme leader of isis? i'm coming to the ehd of my apologize for america"" tour. and i just had to tell you how sorry i am for all the bad press you have received"
4149,5209,51283,img/51283.png,0.0,trump should tweet something antigun i just want to see liberals defend the second amendment
4150,5210,17305,img/17305.png,0.0,i've told my neighbor to keep thier pug out of my yard 3 times already
4151,5212,43817,img/43817.png,0.0,when the muslim kids in your class start hanging out with you
4152,5213,95726,img/95726.png,1.0,what society thinks they will do vs what women will do when the economy collapses
4153,5214,89056,img/89056.png,1.0,mark zuckerberg marries an asian who else is capable of counting all his money?
4154,5215,25847,img/25847.png,1.0,"they should not be allowed to have kids you made your choice bitch, now live with it!"
4155,5219,76914,img/76914.png,1.0,thank a straight person today for your existence straight pride
4156,5220,65041,img/65041.png,0.0,"when it is time, rest assured america. when the enemy brings it to our soil, we will bring it to them we dipped this shit in bacon grease mixed with bacon juice smothered in hate"
4157,5221,8137,img/08137.png,0.0,cannibalism
4158,5222,87230,img/87230.png,1.0,"since 1980 324,000 thousand black peoplehave been murdered by other black people thats more then the soldiers who were killed in the iraq war, korean war and vietnam combined now do you see a problem?"
4159,5223,60257,img/60257.png,1.0,every man needs a decent coffee maker
4160,5225,2814,img/02814.png,1.0,want to party? yeah i'm down
4161,5227,72984,img/72984.png,1.0,slice and dice n1gg3r
4162,5228,89142,img/89142.png,1.0,president trump: keeping bitter old lesbian hags out of the white house since 2016
4163,5230,94517,img/94517.png,0.0,border agents in texas apprehend over 400 illegals in just a 5-minute span this is an invasion! why are some republicans trying to keep our borders open??
4164,5231,79140,img/79140.png,0.0,do not forget the people who helped build our nation
4165,5232,14573,img/14573.png,1.0,japanese fashion trends
4166,5233,92534,img/92534.png,0.0,black people are trying to wake up
4167,5234,96023,img/96023.png,0.0,pussy fight!
4168,5235,19653,img/19653.png,1.0,lucifer is hot! let's kill all non-catholics antichrist sun worship
4169,5236,72386,img/72386.png,1.0,a moment before threesome:-
4170,5237,98530,img/98530.png,1.0,get the hell out muslim! you are not wanted here !!!
4171,5238,38461,img/38461.png,1.0,"dad is islam a religion of peace? hell no son, only liberals believe that shit"
4172,5239,51694,img/51694.png,1.0,how do we destroy the patriarchy? it's simple. we eat it
4173,5240,85096,img/85096.png,1.0,remember no faggot
4174,5241,78014,img/78014.png,0.0,me checking outside to make sure i still hate the general public
4175,5242,78634,img/78634.png,1.0,da unbleeble wyness of wypipo kongqueesha washington contributor errythang wypipo do iz raysuss and ebull! dass wy we neeb to keel dem all!
4176,5244,5273,img/05273.png,1.0,"someone needs to invent car fax for vaginas ""i have only been with one guy."" ""yeah sure, show me the whorefax."""
4177,5245,8571,img/08571.png,1.0,asian drivers test had an accident
4178,5247,47320,img/47320.png,0.0,"""the person who learned the most about the mueller report today was bob mueller."" trey gowdy did mueller just sign the report?"
4179,5248,87934,img/87934.png,1.0,what women think they'll do when the economy collapses vs what they'll actually do
4180,5249,89076,img/89076.png,1.0,women can wear what they want you dont have the right to ban the burka its basic democracy
4181,5250,40516,img/40516.png,0.0,i have a rape whistle and i'm not afraid to use it!! you have to admire her optimism
4182,5252,57912,img/57912.png,0.0,uncle daddy and me gonna have us a nephson
4183,5253,6127,img/06127.png,0.0,when you ask the stoke patient to smile
4184,5254,64901,img/64901.png,1.0,michelle obama sighted sun bathing in afghanistan
4185,5255,2657,img/02657.png,1.0,oh look someone's returning a broken sandwich maker to walmart
4186,5256,75984,img/75984.png,0.0,perks of being my friend? you'll be the normal one
4187,5257,90612,img/90612.png,0.0,perks of being my friend? you'll be the normal one
4188,5259,2471,img/02471.png,0.0,when you walk into the welfare office hello monkeys
4189,5261,68950,img/68950.png,1.0,"today in the news more 'peaceful muslims"" blowing up shit"
4190,5262,18234,img/18234.png,1.0,"when you used to be cool, but now you're basically mentally retarded from years of drug abuse, fat from getting sober, and have no friends"
4191,5263,75920,img/75920.png,0.0,"when your girl is on her period but she offers anal as an alternative into the garbage chute, flyboy"
4192,5265,5476,img/05476.png,0.0,greetings white person time to die
4193,5266,1736,img/01736.png,0.0,korean war soldiers come home msnbc no live coverage cnn 58 seconds nbc no coverage abc 24 seconds cbc no coverage share if they should be ashamed
4194,5268,24781,img/24781.png,0.0,happy birthday bacon lover
4195,5269,40167,img/40167.png,0.0,"mental illness ... can lead to anxiety, depression, and in some cases self-mutilation and/or suicide"
4196,5270,56723,img/56723.png,0.0,i am an environmentalist love all animals
4197,5271,75846,img/75846.png,1.0,"my black flag brings all the goats to the yard, and the're like ""allahu akbar"" watch out, i'll put a bomb in your car. i could teach you but i lost my arms"
4198,5272,9641,img/09641.png,0.0,zakk wylde zakk calm
4199,5275,91286,img/91286.png,0.0,nice watch it must have cost an arm and a leg
4200,5276,38741,img/38741.png,1.0,meanwhile in mexican schools
4201,5277,1467,img/01467.png,1.0,it's a great day to be a honky!
4202,5278,25716,img/25716.png,1.0,when you're a complete piece of trash but sheeple still like you because you're black
4203,5280,36185,img/36185.png,1.0,i told my gay friend that i can turn fruits in to vegetables and he told me to prove it so i pushed him off a balcony
4204,5281,42376,img/42376.png,0.0,string on anal beads broke this should be a fun day
4205,5282,71834,img/71834.png,0.0,when your girl is giving you a handjob under the table
4206,5283,15920,img/15920.png,0.0,i only wear silk panties cotton ones remind me of slavery
4207,5284,16035,img/16035.png,1.0,i'm so black even my teeth are behind bars
4208,5285,80193,img/80193.png,0.0,"black girl with green contacts? bitch, stop it. you look beautiful naturally"
4209,5286,70385,img/70385.png,0.0,lord please protect all of the bikers out there every day
4210,5287,42187,img/42187.png,0.0,see... i told you cyril. the majority in sa do not mind us stealing from them.
4211,5288,74502,img/74502.png,0.0,when petting cats... be sure not to activate their murder button
4212,5289,54691,img/54691.png,0.0,when you're looking at all the people in their hot summer bods... and you feel sorry for all the taco tuesdays they must have missed!
4213,5290,87146,img/87146.png,0.0,these women choose how they want to dress so do these women
4214,5291,91584,img/91584.png,0.0,coffee is ready
4215,5295,8317,img/08317.png,1.0,a head diaper is required when you have shit for brains
4216,5296,29380,img/29380.png,1.0,all i want for christmas is 6 million
4217,5298,34091,img/34091.png,1.0,went to wal-mart picked up a brand new dishwasher!
4218,5302,81972,img/81972.png,0.0,"a veggie hot dog made from plants instead of eyeballs, lips"
4219,5303,96083,img/96083.png,0.0,we give your holy flag praise our lord and enslaver
4220,5304,29684,img/29684.png,1.0,"it's not immigration, it's not asylum seeking it's an invasion!"
4221,5305,4732,img/04732.png,0.0,trump supporters be like make america great again
4222,5306,19582,img/19582.png,1.0,if you could kick an obama in the nuts which would it be?
4223,5307,31284,img/31284.png,0.0,first off i am hebrew! not a damn muslim get it right
4224,5308,24851,img/24851.png,0.0,how to get a black guy to see his baby
4225,5309,5947,img/05947.png,0.0,still more confirmed sightings than 28 nosler ammo
4226,5310,51693,img/51693.png,0.0,when you're a real life super spy
4227,5311,37491,img/37491.png,0.0,i've been here once they stole my stuff and claimed god gave it to them
4228,5312,60982,img/60982.png,0.0,when you catch your goat with another man
4229,5313,43570,img/43570.png,0.0,mondays got me like
4230,5315,96081,img/96081.png,1.0,ankle compilaion when you stoned your 3rd wife yesterday and you're lonely
4231,5316,35801,img/35801.png,1.0,happy pride month y'all disney proudly presents the gentleman and the tranny
4232,5317,31604,img/31604.png,1.0,healthcare for muslims
4233,5318,56104,img/56104.png,0.0,african children seeing a caucasian boy for their first time ever
4234,5319,98346,img/98346.png,0.0,is it a boy or a girl it's a bomb
4235,5321,74150,img/74150.png,1.0,"hi, i'm sean hannity and i'm destroying the conservative movement. fox news gives me a platform for ignorant white trash anger"
4236,5322,52476,img/52476.png,0.0,covers up the sexual abuse of student athletes for a decade at ohio state questions someone else's credibility
4237,5323,63920,img/63920.png,0.0,my customer service face vs how i actually feel
